Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,3Ssn Porch,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,has_pool,bath_count,deck_porch_sf,qual_cond
2905,90,RM,78.0,7020,0,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,3,4,PConc,4.0,3.0,4,GLQ,1243.0,Unf,0.0,45.0,1288.0,4,1,SBrkr,1368,0,0,1368,2,2,3,8,Typ,0,0.0,Attchd,1997.0,Fin,4.0,784.0,3.0,3.0,Y,0,0,11,2006,WD ,215000,1,4.0,48,35
921,70,RL,,7500,0,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1942,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,547.0,Unf,0.0,224.0,771.0,2,1,SBrkr,753,741,0,1494,3,1,4,7,Typ,2,4.0,Attchd,1942.0,Unf,1.0,213.0,3.0,3.0,P,0,0,11,2009,WD ,177500,1,1.0,224,42
1780,20,RL,76.0,10612,0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4.0,3.0,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,4,1,SBrkr,1534,0,0,1534,3,1,4,7,Typ,1,4.0,Attchd,2006.0,Fin,2.0,484.0,3.0,3.0,Y,0,0,1,2007,WD ,215000,1,2.0,214,40
746,50,RM,51.0,6120,0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1938,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2.0,No,LwQ,273.0,Unf,0.0,679.0,952.0,3,1,FuseA,994,588,0,1582,3,1,3,6,Typ,1,4.0,Detchd,1938.0,Unf,1.0,250.0,2.0,3.0,Y,150,0,2,2009,WD ,150000,1,2.0,223,30
254,60,RL,90.0,12376,0,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,Mn,GLQ,1470.0,Unf,0.0,203.0,1673.0,4,1,SBrkr,1699,1523,0,3222,5,1,4,11,Typ,2,3.0,Attchd,1990.0,Unf,3.0,594.0,3.0,3.0,Y,0,0,5,2010,WD ,320000,1,4.0,367,35
606,20,RL,100.0,10004,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,3.0,3.0,No,Rec,196.0,BLQ,345.0,975.0,1516.0,3,1,SBrkr,1516,0,0,1516,3,1,3,6,Typ,0,0.0,Attchd,1964.0,RFn,2.0,472.0,3.0,3.0,Y,0,0,2,2009,WD ,167000,1,2.0,152,36
2703,30,RL,55.0,8250,0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1935,1935,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,0,SBrkr,1032,0,0,1032,2,1,3,6,Typ,1,3.0,Detchd,1939.0,Unf,1.0,260.0,3.0,3.0,Y,0,0,6,2006,WD ,125000,1,1.0,121,35
1306,20,RM,103.0,12205,0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,1949,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2.0,2.0,No,Unf,0.0,Unf,0.0,448.0,448.0,4,1,SBrkr,1588,0,0,1588,5,1,3,6,Maj2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,N,0,MnPrv,12,2008,WD ,65000,1,2.0,0,3
2102,20,RL,103.0,11175,0,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,Unf,0.0,Unf,0.0,1316.0,1316.0,5,1,SBrkr,1316,0,0,1316,3,1,4,6,Typ,1,4.0,Attchd,2007.0,Fin,2.0,440.0,3.0,3.0,Y,0,0,10,2007,New,200141,1,2.0,20,35
1784,20,RL,85.0,9965,0,Reg,Lvl,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1528.0,1528.0,5,1,SBrkr,1528,0,0,1528,3,1,4,6,Typ,1,3.0,Attchd,2007.0,Unf,2.0,480.0,3.0,3.0,Y,0,0,9,2007,New,235876,1,5.0,228,35
941,70,RM,50.0,8660,0,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,760.0,760.0,5,0,SBrkr,928,928,312,2168,5,1,4,11,Typ,0,0.0,Detchd,1998.0,Unf,2.0,576.0,3.0,3.0,Y,0,0,12,2009,WD ,123000,1,2.0,705,30
2699,50,RL,82.0,12375,0,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,3,2,CBlock,3.0,3.0,No,BLQ,329.0,Unf,0.0,477.0,806.0,3,1,SBrkr,1081,341,0,1422,3,1,3,7,Typ,1,3.0,Detchd,1951.0,Unf,1.0,288.0,3.0,3.0,Y,0,GdWo,6,2006,WD ,137500,1,2.0,0,25
2127,20,RL,60.0,8070,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,GLQ,588.0,Unf,0.0,402.0,990.0,5,1,SBrkr,990,0,0,990,3,1,3,5,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Y,0,0,8,2007,WD ,123600,1,2.0,0,20
2607,20,RL,84.0,8658,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,3.0,3.0,No,Rec,643.0,Unf,0.0,445.0,1088.0,5,1,SBrkr,1324,0,0,1324,3,1,3,6,Typ,1,3.0,Attchd,1965.0,RFn,2.0,440.0,3.0,3.0,Y,0,GdWo,12,2006,WD ,160000,1,2.0,138,30
1754,60,RL,,8063,0,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,924.0,924.0,5,1,SBrkr,948,742,0,1690,3,1,3,7,Typ,1,3.0,Attchd,2000.0,RFn,2.0,463.0,3.0,3.0,Y,0,0,11,2007,WD ,181000,1,3.0,148,30
1367,20,RM,49.0,8235,0,IR1,HLS,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,LwQ,180.0,Rec,645.0,0.0,825.0,3,1,SBrkr,825,0,0,825,2,1,3,4,Typ,0,0.0,Detchd,1963.0,RFn,2.0,720.0,3.0,3.0,Y,0,MnPrv,6,2008,WD ,125000,1,2.0,190,35
580,60,RL,78.0,11700,0,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,298.0,Unf,0.0,429.0,727.0,5,1,SBrkr,829,727,0,1556,4,1,3,8,Typ,0,0.0,Attchd,1968.0,Unf,2.0,441.0,3.0,3.0,Y,0,0,5,2009,WD ,154000,1,2.0,0,36
341,60,RL,74.0,12961,0,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,3.0,Mn,GLQ,944.0,Unf,0.0,208.0,1152.0,5,1,SBrkr,1152,645,0,1797,3,1,4,7,Typ,1,2.0,Attchd,1993.0,Fin,2.0,616.0,3.0,3.0,Y,0,0,3,2010,WD ,231000,1,4.0,474,30
26,20,RL,65.0,8450,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,775.0,Unf,0.0,281.0,1056.0,5,1,SBrkr,1056,0,0,1056,3,1,3,6,Typ,1,2.0,Attchd,1968.0,Unf,1.0,304.0,3.0,3.0,Y,0,0,7,2010,WD ,142000,1,2.0,269,30
2667,75,RM,90.0,22950,0,IR2,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,5,1,SBrkr,1518,1518,572,3608,4,1,5,12,Typ,2,3.0,Detchd,1993.0,Unf,3.0,840.0,5.0,3.0,Y,0,GdPrv,6,2006,WD ,475000,1,3.0,670,90
2884,120,RM,41.0,5748,0,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,4,3,PConc,5.0,3.0,4,GLQ,1573.0,Unf,0.0,0.0,1573.0,5,1,SBrkr,1778,0,0,1778,2,1,5,5,Typ,1,4.0,Attchd,2005.0,Fin,2.0,495.0,3.0,3.0,Y,0,0,2,2006,New,375000,1,4.0,329,40
28,20,RL,70.0,10500,0,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,ALQ,432.0,Unf,0.0,432.0,864.0,3,1,SBrkr,864,0,0,864,3,1,3,5,Typ,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,Y,0,0,4,2010,ConLI,115000,1,1.0,0,20
531,20,FV,62.0,7500,1,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,GLQ,410.0,Unf,0.0,811.0,1221.0,5,1,SBrkr,1221,0,0,1221,2,1,4,6,Typ,0,0.0,Attchd,2004.0,RFn,2.0,400.0,3.0,3.0,Y,0,0,10,2009,WD ,185000,1,3.0,113,35
2189,40,RL,62.0,10042,0,Reg,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,No,LwQ,144.0,ALQ,278.0,238.0,660.0,3,1,SBrkr,740,125,0,865,2,1,3,4,Typ,1,4.0,Detchd,1920.0,Unf,1.0,216.0,3.0,3.0,Y,0,0,8,2007,WD ,108500,1,2.0,84,48
2508,160,FV,24.0,2544,1,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,600.0,600.0,5,1,SBrkr,520,623,80,1223,2,1,4,4,Typ,0,0.0,Detchd,2005.0,RFn,2.0,480.0,3.0,3.0,Y,0,0,7,2006,WD ,147400,1,3.0,166,35
573,160,FV,35.0,3768,0,Reg,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4.0,3.0,No,GLQ,549.0,Unf,0.0,142.0,691.0,5,1,SBrkr,713,739,0,1452,3,1,4,6,Typ,0,0.0,Detchd,1999.0,Unf,2.0,506.0,3.0,3.0,Y,0,0,9,2009,WD ,156000,1,4.0,34,35
1363,50,RM,,10320,1,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,BrkTil,3.0,2.0,No,Unf,0.0,Unf,0.0,880.0,880.0,4,1,SBrkr,880,428,0,1308,2,1,3,6,Typ,0,0.0,Detchd,1950.0,Unf,2.0,400.0,2.0,2.0,Y,0,0,4,2008,WD ,120000,1,2.0,117,30
487,80,RL,61.0,9734,0,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Mn,GLQ,241.0,Rec,113.0,30.0,384.0,5,1,SBrkr,744,630,0,1374,3,1,4,7,Typ,0,0.0,BuiltIn,2004.0,Fin,2.0,400.0,3.0,3.0,Y,0,0,5,2009,WD ,167000,1,3.0,0,35
1083,120,RL,43.0,3182,0,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4.0,4.0,No,GLQ,16.0,Unf,0.0,1330.0,1346.0,5,1,SBrkr,1504,0,0,1504,2,1,4,7,Typ,1,4.0,Attchd,2005.0,Fin,2.0,437.0,3.0,3.0,Y,0,0,5,2008,WD ,191000,1,2.0,176,35
1620,80,RL,56.0,8872,0,IR1,HLS,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,384.0,384.0,4,1,SBrkr,754,630,0,1384,3,1,3,7,Typ,1,3.0,BuiltIn,1997.0,Fin,2.0,390.0,3.0,3.0,Y,0,0,3,2007,WD ,161500,1,3.0,0,30
1929,20,RL,70.0,12198,0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,Av,Rec,780.0,Unf,0.0,424.0,1204.0,3,1,SBrkr,1411,0,0,1411,3,1,3,7,Typ,1,3.0,Attchd,1955.0,RFn,1.0,310.0,3.0,3.0,Y,0,0,6,2007,COD,130000,1,1.0,360,30
1820,20,RL,80.0,8480,0,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,GLQ,630.0,Unf,0.0,340.0,970.0,3,1,SBrkr,970,0,0,970,2,1,3,5,Typ,0,0.0,Detchd,1996.0,Unf,2.0,624.0,3.0,3.0,Y,0,0,7,2007,WD ,132500,1,2.0,216,30
1398,80,RL,,10200,0,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,4.0,3.0,Av,ALQ,704.0,Unf,0.0,160.0,864.0,5,1,SBrkr,904,0,0,904,3,1,4,5,Typ,0,0.0,2Types,1979.0,Unf,3.0,912.0,3.0,3.0,Y,0,MnPrv,6,2008,WD ,144000,1,1.0,143,40
2177,90,RL,,9555,0,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,1,SBrkr,1100,1133,0,2233,5,2,3,11,Typ,0,0.0,Attchd,1979.0,Fin,2.0,579.0,3.0,4.0,Y,0,0,2,2007,WD ,141000,1,3.0,0,30
2144,20,RL,60.0,7200,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3.0,3.0,No,Rec,385.0,Unf,0.0,0.0,385.0,4,1,SBrkr,875,0,0,875,3,1,4,5,Typ,0,0.0,Detchd,1975.0,Unf,2.0,728.0,3.0,3.0,Y,0,0,10,2007,WD ,117000,1,1.0,352,32
2697,190,RM,60.0,6780,0,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3.0,3.0,Av,GLQ,490.0,Unf,0.0,30.0,520.0,4,0,SBrkr,520,0,234,754,2,1,3,5,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,N,0,0,6,2006,WD ,84500,1,2.0,53,48
1403,20,RL,,53227,0,IR1,Low,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,4,BLQ,1116.0,Unf,0.0,248.0,1364.0,5,1,SBrkr,1663,0,0,1663,2,1,4,6,Min1,2,4.0,Attchd,1954.0,Fin,2.0,529.0,3.0,3.0,Y,0,0,3,2008,WD ,256000,1,2.0,361,24
596,20,RL,70.0,9100,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,338.0,Rec,466.0,121.0,925.0,5,1,SBrkr,925,0,0,925,2,1,3,5,Typ,0,0.0,Detchd,1965.0,Unf,1.0,429.0,3.0,3.0,Y,0,GdWo,7,2009,WD ,117500,1,2.0,0,30
922,50,RL,130.0,9600,0,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1940,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3.0,2.0,No,Rec,428.0,Unf,0.0,300.0,728.0,5,1,SBrkr,976,332,0,1308,2,1,3,7,Min2,2,3.0,Detchd,1940.0,Unf,1.0,256.0,3.0,3.0,Y,0,0,6,2009,WD ,160000,1,3.0,70,35
2065,20,RL,81.0,14175,0,Reg,Bnk,Inside,Mod,Sawyer,PosA,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,No,Rec,386.0,ALQ,522.0,332.0,1240.0,4,1,SBrkr,1375,0,0,1375,3,1,3,6,Typ,1,4.0,Attchd,1956.0,Unf,1.0,323.0,3.0,3.0,Y,0,0,12,2007,WD ,187000,1,2.0,0,25
1710,60,RL,110.0,14277,0,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,4,3,PConc,5.0,3.0,Mn,GLQ,938.0,Unf,0.0,379.0,1317.0,5,1,SBrkr,1217,1168,0,2385,3,1,4,7,Typ,1,4.0,Attchd,2003.0,Fin,3.0,818.0,3.0,3.0,Y,0,0,1,2007,WD ,350000,1,4.0,420,40
1034,90,RL,60.0,9000,0,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,Mn,Unf,0.0,Unf,0.0,896.0,896.0,3,1,SBrkr,896,896,0,1792,4,2,3,8,Typ,0,0.0,Detchd,1982.0,Unf,2.0,480.0,3.0,3.0,Y,0,0,6,2008,WD ,133000,1,4.0,45,25
1057,20,RL,105.0,13693,0,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,4,3,PConc,5.0,3.0,4,GLQ,1728.0,BLQ,495.0,195.0,2418.0,5,1,SBrkr,2464,0,0,2464,4,1,5,9,Typ,1,5.0,Attchd,2007.0,Fin,3.0,650.0,3.0,3.0,Y,0,0,8,2008,WD ,417500,1,4.0,436,40
470,120,RL,51.0,3635,0,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4.0,3.0,No,ALQ,988.0,Unf,0.0,398.0,1386.0,5,1,SBrkr,1569,0,0,1569,1,1,4,7,Typ,1,3.0,Attchd,2007.0,RFn,3.0,660.0,3.0,3.0,Y,0,0,5,2009,WD ,175900,1,3.0,163,35
819,20,RL,84.0,10933,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,5,3,PConc,5.0,3.0,4,GLQ,1021.0,Unf,0.0,534.0,1555.0,5,1,SBrkr,1680,0,0,1680,1,1,5,8,Typ,1,4.0,Attchd,2009.0,Fin,3.0,1138.0,3.0,3.0,Y,0,0,7,2009,New,323262,1,3.0,209,45
2160,20,RL,65.0,8450,0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,5,1,SBrkr,1337,0,0,1337,3,1,4,6,Typ,0,0.0,Attchd,2003.0,RFn,2.0,531.0,3.0,3.0,Y,0,0,10,2007,WD ,185000,1,3.0,39,35
2552,30,RL,60.0,8550,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1934,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,574.0,Unf,0.0,242.0,816.0,5,1,SBrkr,816,0,0,816,2,1,3,4,Typ,1,2.0,Attchd,1949.0,Unf,1.0,240.0,3.0,3.0,Y,0,MnPrv,7,2006,WD ,129800,1,2.0,268,48
41,20,RL,95.0,12182,0,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4.0,3.0,Mn,BLQ,1201.0,Unf,0.0,340.0,1541.0,5,1,SBrkr,1541,0,0,1541,3,1,4,7,Typ,1,4.0,Attchd,2005.0,RFn,2.0,532.0,3.0,3.0,Y,0,0,5,2010,New,220000,1,2.0,70,35
742,50,RM,51.0,6120,0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,884.0,884.0,5,1,SBrkr,989,584,0,1573,3,1,4,6,Typ,0,0.0,Detchd,1935.0,Unf,1.0,240.0,3.0,3.0,Y,0,0,7,2009,WD ,133000,1,1.0,174,28
686,50,RL,60.0,10800,0,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,832.0,832.0,3,1,FuseF,832,629,0,1461,4,1,3,6,Typ,0,0.0,Detchd,1949.0,Unf,1.0,384.0,3.0,3.0,Y,0,0,8,2009,WD ,133500,1,2.0,204,28
314,90,RL,,12760,0,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1958.0,1958.0,3,1,SBrkr,2048,0,0,2048,5,2,3,9,Typ,0,0.0,2Types,1976.0,Unf,2.0,776.0,3.0,3.0,Y,0,0,3,2010,ConLD,170000,1,3.0,0,30
1630,60,RL,,7655,0,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,903.0,903.0,4,1,SBrkr,910,732,0,1642,3,1,3,7,Typ,1,3.0,Attchd,1993.0,RFn,2.0,392.0,3.0,3.0,Y,0,0,7,2007,WD ,168000,1,3.0,374,30
191,70,RM,60.0,10560,0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2.0,3.0,No,Rec,283.0,Unf,0.0,455.0,738.0,5,1,SBrkr,868,602,0,1470,2,1,3,6,Min1,0,0.0,Detchd,1970.0,Unf,2.0,624.0,3.0,3.0,Y,0,0,6,2010,WD ,140750,1,2.0,0,42
1626,60,RL,60.0,7500,0,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,938.0,938.0,5,1,SBrkr,957,1342,0,2299,5,1,3,7,Typ,1,3.0,Attchd,1999.0,Fin,2.0,482.0,3.0,3.0,Y,0,0,8,2007,WD ,204000,1,4.0,218,30
59,60,RL,,9505,0,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,884.0,884.0,5,1,SBrkr,884,1151,0,2035,3,1,4,8,Typ,1,4.0,BuiltIn,2001.0,Fin,2.0,434.0,3.0,3.0,Y,0,0,5,2010,WD ,222500,1,3.0,192,35
2632,85,RL,69.0,10205,0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,Av,BLQ,784.0,Unf,0.0,141.0,925.0,3,1,SBrkr,999,0,0,999,3,1,3,6,Typ,0,0.0,Attchd,1962.0,Unf,1.0,300.0,3.0,3.0,Y,0,0,5,2006,WD ,134500,1,2.0,222,25
